timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1505672571227,38888,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505672575731,31979,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505672575731,40306,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505672575732,42639,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505672575732,50000,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505672575732,57286,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505672575732,39000,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505672575732,25888,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505672576989,38500,10.10.0.110 CPU,,,,,true,,0,0,0,0,0,0,0
1505672576989,45771,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505672576989,66831,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505672576990,48223,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505672576990,31840,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505672576990,71534,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505672576990,42713,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505672576990,56218,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505672576990,40609,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505672576991,55276,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505672577991,48469,10.10.0.110 CPU,,,,,true,,0,0,0,0,0,0,0
1505672577991,52791,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505672577991,40306,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505672577991,48628,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505672577992,41309,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505672577992,71608,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505672577992,62373,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505672577992,53670,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505672577992,66834,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505672577992,48860,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505672578993,31155,10.10.0.110 CPU,,,,,true,,0,0,0,0,0,0,0
1505672578993,65829,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505672578993,34739,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505672578993,57682,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505672578993,61363,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505672578993,58481,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505672578993,71428,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505672578993,56818,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505672578994,63131,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505672578994,45477,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505672579994,46231,10.10.0.110 CPU,,,,,true,,0,0,0,0,0,0,0
1505672579994,47619,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505672579994,22670,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505672579994,52392,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505672579994,71929,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505672579995,64321,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505672579995,39798,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505672579995,46482,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505672579995,52644,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505672579995,74686,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505672580997,42288,10.10.0.110 CPU,,,,,true,,0,0,0,0,0,0,0
1505672580997,25185,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505672580997,44527,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505672580997,47979,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505672580997,42462,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505672580997,56565,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505672580998,22055,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505672580998,24688,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505672580998,31407,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505672580998,32914,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505672581998,22556,10.10.0.110 CPU,,,,,true,,0,0,0,0,0,0,0
1505672581998,31421,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505672581999,42964,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505672581999,55172,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505672581999,42928,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505672581999,37851,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505672581999,25500,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505672581999,30198,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505672581999,44974,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505672582000,19950,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505672583000,52392,10.10.0.110 CPU,,,,,true,,0,0,0,0,0,0,0
1505672583000,32080,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505672583000,35427,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505672583000,33417,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505672583000,33830,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505672583001,28960,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505672583001,57178,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505672583001,29899,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505672583001,29974,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505672583001,39546,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505672584002,32330,10.10.0.110 CPU,,,,,true,,0,0,0,0,0,0,0
1505672584002,64735,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505672584002,43467,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505672584002,23797,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505672584002,48737,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505672584002,24250,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505672584002,38734,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505672584002,43859,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505672584003,33910,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505672584003,44665,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505672585003,13999,10.10.0.110 CPU,,,,,true,,0,0,0,0,0,0,0
1505672585003,48402,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505672585003,9523,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505672585004,34683,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
