timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1505673037031,67164,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505673038032,68181,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505673038243,48989,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505673039424,53768,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505673039780,21938,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505673039780,46969,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505673039780,50248,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505673039780,49000,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505673039780,50990,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505673039780,51030,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505673039781,67346,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505673039781,56281,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505673040781,57435,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505673040781,27411,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505673040781,64321,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505673040782,61734,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505673040782,57537,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505673040782,74500,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505673040782,45454,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505673040782,51364,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505673040782,57750,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505673041782,46733,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505673041783,33084,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505673041783,68686,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505673041783,69191,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505673041783,47858,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505673041783,45822,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505673041783,52151,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505673041783,49873,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505673041783,37755,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505673042784,50877,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505673042784,51629,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505673042784,41518,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505673042784,33417,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505673042784,36548,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505673042785,39447,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505673042785,39800,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505673042785,41309,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505673042785,51980,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505673043785,29950,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505673043785,28498,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505673043786,42144,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505673043786,41959,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505673043786,35087,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505673043786,63659,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505673043786,71929,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505673043786,51629,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505673043786,38749,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505673044787,16666,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505673044787,27318,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505673044787,48370,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505673044787,50626,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505673044787,50757,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505673044787,34090,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505673044788,21804,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505673044788,23869,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505673044788,26749,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505673045788,22222,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505673045788,11704,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505673045789,38832,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505673045789,31077,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505673045789,22942,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505673045789,25380,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505673045789,17676,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505673045789,21782,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505673045789,25935,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505673046790,25692,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505673046790,18639,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505673046790,19548,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505673046790,22474,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505673046790,24623,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505673046790,13098,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505673046791,22278,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505673046791,15012,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505673046791,29722,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505673047791,16250,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505673047791,14974,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505673047791,27860,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505673047792,20551,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505673047792,17632,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505673047792,30075,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505673047792,56467,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505673047792,24371,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505673047792,36069,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505673048793,16751,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505673048793,17500,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505673048793,15656,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505673048793,20300,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505673048793,42857,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505673048793,14321,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505673048793,13383,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505673048794,15288,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505673048794,20854,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505673049794,20537,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
1505673049794,13131,10.10.0.109 CPU,,,,,true,,0,0,0,0,0,0,0
1505673049794,20959,10.10.0.102 CPU,,,,,true,,0,0,0,0,0,0,0
1505673049794,22727,10.10.0.103 CPU,,,,,true,,0,0,0,0,0,0,0
1505673049795,36020,10.10.0.101 CPU,,,,,true,,0,0,0,0,0,0,0
1505673049795,21105,10.10.0.106 CPU,,,,,true,,0,0,0,0,0,0,0
1505673049795,15113,10.10.0.107 CPU,,,,,true,,0,0,0,0,0,0,0
1505673049795,20551,10.10.0.104 CPU,,,,,true,,0,0,0,0,0,0,0
1505673049795,15577,10.10.0.105 CPU,,,,,true,,0,0,0,0,0,0,0
1505673050795,14035,10.10.0.108 CPU,,,,,true,,0,0,0,0,0,0,0
